marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,carburant,etiquette_energie,bonus(-)/malus(+)
MERCEDES-BENZ,E 250 CDI BERLINE BVM6 FAP,M10MCDVP0083160,11,150.0,M 6,6.9,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP0083221,9,120.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP0083257,12,150.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5 FAP,M10MCDVP0083451,8,100.0,A 5,7.9,5.1,6.1,160.0,GO,D,+ 200
MERCEDES-BENZ,C 300 CDI STATION WAGON BVA7 FAP,M10MCDVP0083512,12,150.0,A 7,8.8,5.7,6.8,180.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5 FAP,M10MCDVP0083548,10,125.0,A 5,8.4,4.6,6.1,160.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP0083609,9,125.0,M 6,6.6,4.2,5.1,133.0,GO,C,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP0083742,14,165.0,A 7,10.3,6.5,7.9,208.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP0084028,7,100.0,M 6,6.6,4.4,5.2,137.0,GO,C,-
MERCEDES-BENZ,E 200 CDI BERLINE BVA5 FAP,M10MCDVP0084064,8,100.0,A 5,7.0,4.6,5.5,145.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP0084125,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVM6 FAP,M10MCDVP0084161,11,150.0,M 6,7.0,4.5,5.4,142.0,GO,D,-
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP0084222,9,120.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP0084258,12,150.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5 FAP,M10MCDVP0084452,8,100.0,A 5,8.1,5.4,6.4,167.0,GO,E,+ 750
MERCEDES-BENZ,C 300 CDI STATION WAGON BVA7 FAP,M10MCDVP0084513,12,150.0,A 7,9.0,5.9,7.0,184.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5 FAP,M10MCDVP0084549,10,125.0,A 5,8.5,5.1,6.4,167.0,GO,E,+ 750
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP0084610,9,125.0,M 6,6.7,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP0084743,15,165.0,A 7,10.7,7.0,8.4,220.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP0085029,7,100.0,M 6,6.7,4.5,5.3,140.0,GO,C,-
MERCEDES-BENZ,E 200 CDI BERLINE BVA5 FAP,M10MCDVP0085065,8,100.0,A 5,7.2,4.8,5.7,149.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP0085126,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVM6 FAP,M10MCDVP0085162,11,150.0,M 6,7.0,4.6,5.5,144.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP0085223,14,170.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP0085259,12,150.0,A 7,9.0,5.6,6.9,181.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVM6 FAP,M10MCDVP0085453,9,125.0,M 6,6.3,4.1,4.9,130.0,GO,C,-
MERCEDES-BENZ,C 250 CDI BERLINE BVA5,M10MCDVP0085550,12,150.0,A 5,8.1,4.4,5.8,153.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP0085611,9,125.0,M 6,6.8,4.6,5.4,142.0,GO,D,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7,M10MCDVP0085744,14,165.0,A 7,10.3,6.5,7.9,208.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP0086030,8,100.0,M 6,6.8,4.7,5.5,145.0,GO,D,-
MERCEDES-BENZ,E 200 CDI BERLINE BVA5 FAP,M10MCDVP0086066,8,100.0,A 5,7.4,5.0,5.9,153.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP0086127,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP0086163,12,150.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP0086224,14,170.0,A 7,9.0,5.6,6.9,181.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP0086260,12,150.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVM6 FAP,M10MCDVP0086454,9,125.0,M 6,6.4,4.3,5.0,133.0,GO,C,-
MERCEDES-BENZ,C 250 CDI BERLINE BVA5,M10MCDVP0086551,12,150.0,A 5,8.2,4.6,6.0,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP0086612,9,125.0,M 6,6.7,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7,M10MCDVP0086745,15,165.0,A 7,10.7,7.0,8.4,220.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP0087031,7,100.0,M 6,6.6,4.4,5.2,137.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP0087067,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP0087128,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP0087164,12,150.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP0087225,14,170.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP0087261,12,150.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVM6 FAP,M10MCDVP0087455,9,125.0,M 6,6.5,4.4,5.2,137.0,GO,C,-
MERCEDES-BENZ,C 250 CDI BERLINE BVA5,M10MCDVP0087552,12,150.0,A 5,8.4,4.6,6.1,160.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP0087613,9,125.0,M 6,6.8,4.6,5.4,142.0,GO,D,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP0087746,15,170.0,A 7,9.9,6.8,8.0,209.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP0088032,7,100.0,M 6,6.7,4.5,5.3,140.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP0088068,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP0088129,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP0088165,12,150.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP0088226,14,170.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP0088262,12,150.0,A 7,9.0,5.6,6.9,181.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVM6 FAP,M10MCDVP0088456,9,125.0,M 6,6.6,4.7,5.4,144.0,GO,D,-
MERCEDES-BENZ,C 250 CDI BERLINE BVA5,M10MCDVP0088553,12,150.0,A 5,8.5,5.1,6.4,167.0,GO,E,+ 750
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP0088614,9,125.0,M 6,6.6,4.2,5.1,133.0,GO,C,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP0088747,15,170.0,A 7,10.0,6.9,8.1,212.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP0089033,8,100.0,M 6,6.8,4.7,5.5,145.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP0089069,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP0089130,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP0089166,12,150.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP0089227,14,170.0,A 7,9.0,5.6,6.9,181.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP0089263,12,150.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5 FAP,M10MCDVP0089457,10,125.0,A 5,8.2,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,C 250 CDI BERLINE BVM6 FAP,M10MCDVP0089554,11,150.0,M 6,6.6,4.2,5.1,134.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP0089615,9,125.0,M 6,6.7,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP0089748,15,170.0,A 7,10.2,7.1,8.3,218.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008A034,7,100.0,M 6,6.6,4.4,5.2,137.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008A070,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008A131,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008A167,12,150.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP008A228,14,170.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP008A264,12,150.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5 FAP,M10MCDVP008A458,10,125.0,A 5,8.3,4.8,6.1,160.0,GO,D,+ 200
MERCEDES-BENZ,C 250 CDI BERLINE BVM6 FAP,M10MCDVP008A555,11,150.0,M 6,6.7,4.3,5.2,137.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP008A616,9,125.0,M 6,6.8,4.6,5.4,142.0,GO,D,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP008A749,15,170.0,A 7,10.6,7.1,8.4,220.0,GO,F,+ 1600
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008B035,7,100.0,M 6,6.7,4.5,5.3,140.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008B071,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008B132,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008B168,12,150.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP008B229,14,170.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP008B265,12,150.0,A 7,9.0,5.6,6.9,181.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5 FAP,M10MCDVP008B459,10,125.0,A 5,8.5,5.0,6.3,166.0,GO,E,+ 750
MERCEDES-BENZ,C 250 CDI BERLINE BVM6 FAP,M10MCDVP008B556,11,150.0,M 6,6.9,4.5,5.4,142.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP008B617,9,125.0,M 6,6.7,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP008B750,13,155.0,A 7,10.3,6.5,7.9,208.0,GO,F,+ 1600
MERCEDES-BENZ,E 300 CDI STATION WAGON BVA7 FAP,M10MCDVP008C000,13,150.0,A 7,9.1,6.1,7.2,191.0,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008C036,8,100.0,M 6,6.8,4.7,5.5,145.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008C072,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008C097,9,125.0,M 6,6.9,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008C133,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008C169,12,150.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008C194,9,120.0,M 6,7.0,4.5,5.4,142.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP008C230,14,170.0,A 7,9.0,5.6,6.9,181.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE BVA7 FAP,M10MCDVP008C266,12,150.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,E 350 BLUETEC BERLINE BVA7 FAP,M10MCDVP008C388,13,155.0,A 7,10.0,5.6,7.2,188.0,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5 FAP,M10MCDVP008C460,10,125.0,A 5,8.8,5.2,6.5,171.0,GO,E,+ 750
MERCEDES-BENZ,C 250 CDI BERLINE BVM6 FAP,M10MCDVP008C557,12,150.0,M 6,7.1,4.8,5.6,147.0,GO,D,-
MERCEDES-BENZ,C 300 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVP008C582,12,150.0,A 7,9.2,6.1,7.2,189.0,GO,E,+ 750
MERCEDES-BENZ,E 220 CDI BVM6 FAP,M10MCDVP008C618,9,125.0,M 6,6.8,4.6,5.4,142.0,GO,D,-
MERCEDES-BENZ,E 250 CDI BVA5 FAP,M10MCDVP008C679,12,150.0,A 5,8.5,5.0,6.3,165.0,GO,E,+ 750
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP008C751,14,155.0,A 7,10.7,7.0,8.4,220.0,GO,F,+ 1600
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7,M10MCDVP008C776,14,165.0,A 7,10.3,6.5,7.9,208.0,GO,F,+ 1600
MERCEDES-BENZ,E 300 CDI STATION WAGON BVA7 FAP,M10MCDVP008D001,13,150.0,A 7,9.4,6.0,7.3,192.0,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008D037,7,100.0,M 6,6.6,4.4,5.2,137.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008D073,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008D098,9,125.0,M 6,7.0,4.5,5.4,142.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008D134,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008D170,12,150.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008D195,9,120.0,M 6,7.0,4.6,5.5,144.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP008D231,14,170.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVP008D267,12,150.0,A 7,9.0,5.8,7.0,183.0,GO,E,+ 750
MERCEDES-BENZ,E 350 BLUETEC BERLINE BVA7 FAP,M10MCDVP008D389,13,155.0,A 7,9.7,5.2,6.8,180.0,GO,E,+ 750
MERCEDES-BENZ,C 250 CDI STATION WAGON BVM6 FAP,M10MCDVP008D461,11,150.0,M 6,6.7,4.5,5.3,140.0,GO,C,-
MERCEDES-BENZ,C 250 CDI BERLINE BVA5 FAP,M10MCDVP008D558,12,150.0,A 5,8.1,4.4,5.8,153.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BVA5 FAP,M10MCDVP008D619,10,125.0,A 5,8.1,4.5,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 250 CDI BVA5 FAP,M10MCDVP008D680,12,150.0,A 5,8.4,4.8,6.2,162.0,GO,E,+ 750
MERCEDES-BENZ,GLK 300 CDI 4MATIC BVA7 FAP,M10MCDVP008D752,13,150.0,A 7,9.9,6.8,8.0,209.0,GO,F,+ 1600
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7,M10MCDVP008D777,15,165.0,A 7,10.7,7.0,8.4,220.0,GO,F,+ 1600
MERCEDES-BENZ,E 300 CDI STATION WAGON BVA7 FAP,M10MCDVP008E002,12,150.0,A 7,8.9,5.9,7.0,185.0,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008E038,7,100.0,M 6,6.7,4.5,5.3,140.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008E074,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008E099,9,125.0,M 6,7.0,4.6,5.5,144.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008E135,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008E171,12,150.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008E196,9,120.0,M 6,6.9,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP008E232,14,170.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVP008E268,12,150.0,A 7,9.2,6.0,7.2,188.0,GO,E,+ 750
MERCEDES-BENZ,E 350 BLUETEC BERLINE BVA7 FAP,M10MCDVP008E390,13,155.0,A 7,9.9,5.4,7.0,184.0,GO,E,+ 750
MERCEDES-BENZ,C 250 CDI STATION WAGON BVM6 FAP,M10MCDVP008E462,12,150.0,M 6,6.8,4.7,5.5,145.0,GO,D,-
MERCEDES-BENZ,C 250 CDI BERLINE BVA5 FAP,M10MCDVP008E559,12,150.0,A 5,8.2,4.6,6.0,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BVA5 FAP,M10MCDVP008E620,10,125.0,A 5,8.5,4.9,6.2,163.0,GO,E,+ 750
MERCEDES-BENZ,E 250 CDI BVA5 FAP,M10MCDVP008E681,12,150.0,A 5,8.5,5.0,6.3,165.0,GO,E,+ 750
MERCEDES-BENZ,GLK 300 CDI 4MATIC BVA7 FAP,M10MCDVP008E753,13,150.0,A 7,10.0,6.9,8.1,212.0,GO,F,+ 1600
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP008E778,13,155.0,A 7,10.3,6.5,7.9,208.0,GO,F,+ 1600
MERCEDES-BENZ,E 300 CDI STATION WAGON BVA7 FAP,M10MCDVP008F003,13,150.0,A 7,9.1,6.1,7.2,191.0,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008F039,8,100.0,M 6,6.8,4.7,5.5,145.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008F075,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008F100,9,125.0,M 6,6.9,4.4,5.3,139.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008F136,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008F172,12,150.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008F197,9,120.0,M 6,7.0,4.5,5.4,142.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP008F233,14,170.0,A 7,9.0,5.6,6.9,181.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVP008F269,12,150.0,A 7,9.0,5.8,7.0,183.0,GO,E,+ 750
MERCEDES-BENZ,E 350 BLUETEC BERLINE BVA7 FAP,M10MCDVP008F391,13,155.0,A 7,10.0,5.6,7.2,188.0,GO,E,+ 750
MERCEDES-BENZ,C 250 CDI STATION WAGON BVM6 FAP,M10MCDVP008F463,12,150.0,M 6,7.1,5.1,5.8,153.0,GO,D,-
MERCEDES-BENZ,C 250 CDI BERLINE BVA5 FAP,M10MCDVP008F560,12,150.0,A 5,8.4,4.6,6.1,160.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BVA5 FAP,M10MCDVP008F621,10,125.0,A 5,8.7,5.1,6.4,168.0,GO,E,+ 750
MERCEDES-BENZ,E 250 CDI BVA5 FAP,M10MCDVP008F682,12,150.0,A 5,8.5,5.0,6.3,165.0,GO,E,+ 750
MERCEDES-BENZ,GLK 300 CDI 4MATIC BVA7 FAP,M10MCDVP008F754,13,150.0,A 7,10.2,7.1,8.3,218.0,GO,F,+ 1600
MERCEDES-BENZ,GLK 350 CDI 4MATIC BVA7 FAP,M10MCDVP008F779,14,155.0,A 7,10.7,7.0,8.4,220.0,GO,F,+ 1600
MERCEDES-BENZ,E 300 CDI STATION WAGON BVA7 FAP,M10MCDVP008G004,13,150.0,A 7,9.4,6.0,7.3,192.0,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008G040,7,100.0,M 6,6.6,4.4,5.2,137.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008G076,10,125.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008G101,9,125.0,M 6,7.0,4.5,5.4,142.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008G137,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008G173,12,150.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008G198,9,120.0,M 6,7.0,4.6,5.5,144.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7,M10MCDVP008G234,14,170.0,A 7,9.4,5.8,7.1,186.0,GO,E,+ 750
MERCEDES-BENZ,E 300 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVP008G270,12,150.0,A 7,9.2,6.0,7.2,188.0,GO,E,+ 750
MERCEDES-BENZ,E 350 BLUETEC BERLINE BVA7 FAP,M10MCDVP008G392,13,155.0,A 7,9.7,5.2,6.8,180.0,GO,E,+ 750
MERCEDES-BENZ,C 250 CDI STATION WAGON BVA5 FAP,M10MCDVP008G464,12,150.0,A 5,8.3,4.8,6.1,160.0,GO,D,+ 200
MERCEDES-BENZ,C 250 CDI BERLINE BVA5 FAP,M10MCDVP008G561,12,150.0,A 5,8.5,5.1,6.4,167.0,GO,E,+ 750
MERCEDES-BENZ,E 220 CDI BVA5 FAP,M10MCDVP008G622,10,125.0,A 5,8.5,4.9,6.2,163.0,GO,E,+ 750
MERCEDES-BENZ,E 350 CDI BVA7 FAP,M10MCDVP008G683,14,170.0,A 7,9.1,5.9,7.0,185.0,GO,E,+ 750
MERCEDES-BENZ,GLK 300 CDI 4MATIC BVA7 FAP,M10MCDVP008G755,13,150.0,A 7,10.6,7.1,8.4,220.0,GO,F,+ 1600
MERCEDES-BENZ,E 300 CDI STATION WAGON BVA7 FAP,M10MCDVP008H005,12,150.0,A 7,8.9,5.9,7.0,185.0,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVM6 FAP,M10MCDVP008H041,7,100.0,M 6,6.7,4.5,5.3,140.0,GO,C,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5,M10MCDVP008H077,10,125.0,A 5,7.9,4.5,5.9,156.0,GO,D,+ 200
MERCEDES-BENZ,E 220 CDI BERLINE BVM6 FAP,M10MCDVP008H102,9,125.0,M 6,7.0,4.6,5.5,144.0,GO,D,-
MERCEDES-BENZ,E 220 CDI BERLINE BVA5 FAP,M10MCDVP008H138,10,125.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008H174,12,150.0,A 5,8.0,4.7,6.0,159.0,GO,D,+ 200
MERCEDES-BENZ,E 250 CDI BERLINE BVA5 FAP,M10MCDVP008H199,9,120.0,A 5,7.8,4.4,5.8,154.0,GO,D,-
MERCEDES-BENZ,E 350 CDI BERLINE BVA7 FAP,M10MCDVP008H235,14,170.0,A 7,8.9,5.5,6.8,179.0,GO,E,+ 750
