marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,carburant,etiquette_energie
TOYOTA,NOUVELLE YARIS 5P 1.0 VVT-i,MJT1172RP282,4,51.0,M 5,6.4,4.9,5.4,127,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.0 VVT-i,MJT1172RS637,4,51.0,M 5,6.4,4.9,5.4,127,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.0 VVT-i,MJT1172RT638,4,51.0,M 5,6.4,4.9,5.4,127,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.0 VVT-i MultiMode,MJT3162RK491,4,51.0,A 5,6.0,4.9,5.3,125,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.0 VVT-i MultiMode,MJT3162RL492,4,51.0,A 5,6.0,4.9,5.3,125,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.0 VVT-i MultiMode,MJT3172RW635,4,51.0,A 5,6.0,4.9,5.3,125,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.0 VVT-i MultiMode,MJT3172RX636,4,51.0,A 5,6.0,4.9,5.3,125,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.3 VVT-i,MJT1262RQ529,5,64.0,M 5,7.2,5.3,6.0,141,ES,D
TOYOTA,NOUVELLE YARIS 5P 1.3 VVT-i,MJT1262RR530,5,64.0,M 5,7.2,5.3,6.0,141,ES,D
TOYOTA,NOUVELLE YARIS 5P 1.3 VVT-i,MJT1272R4675,5,64.0,M 5,7.2,5.3,6.0,141,ES,D
TOYOTA,NOUVELLE YARIS 5P 1.3 VVT-i,MJT1272R6677,5,64.0,M 5,7.2,5.3,6.0,141,ES,D
TOYOTA,NOUVELLE YARIS 5P 1.3 VVT-i MultiMode,MJT3262RV528,5,64.0,A 5,6.7,5.3,5.8,136,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.3 VVT-i MultiMode,MJT3272R9674,5,64.0,A 5,6.7,5.3,5.8,136,ES,C
TOYOTA,NOUVELLE YARIS 5P 1.4 D-4D,MJT5262RK511,5,66.0,M 5,5.4,4.0,4.5,119,GO,B
TOYOTA,NOUVELLE YARIS 5P 1.4 D-4D,MJT5262RL512,5,66.0,M 5,5.4,4.0,4.5,119,GO,B
TOYOTA,NOUVELLE YARIS 5P 1.4 D-4D,MJT5272RW655,5,66.0,M 5,5.4,4.0,4.5,119,GO,B
TOYOTA,NOUVELLE YARIS 5P 1.4 D-4D,MJT5272RX656,5,66.0,M 5,5.4,4.0,4.5,119,GO,B
TOYOTA,NOUVELLE YARIS 5P 1.4 D-4D MultiMode,MJT7262RP510,5,66.0,A 5,5.4,4.0,4.5,119,GO,B
TOYOTA,NOUVELLE YARIS 5P 1.4 D-4D MultiMode,MJT7272R1654,5,66.0,A 5,5.4,4.0,4.5,119,GO,B
TOYOTA,NOUVELLE YARIS 5P 1.8 VVT-i,MJT1572R1290,8,98.0,M 5,9.2,6.0,7.2,170,ES,E
TOYOTA,PRIUS (75ch) VVT-i,MJT9162TM872,4,57.0,V 0,5.0,4.2,4.3,104,ES,B
TOYOTA,PRIUS (75ch) VVT-i,MJT9172TT515,4,57.0,V 0,5.0,4.2,4.3,104,ES,B
VOLKSWAGEN,CADDY LIFE 1.4L (80ch),MVW11H4DPM08,6,59.0,M 5,10.3,6.7,8.0,191,ES,E
VOLKSWAGEN,CADDY LIFE 1.6L (102ch),MVW13H4DLM02,7,75.0,M 5,10.8,6.9,8.3,198,ES,E
VOLKSWAGEN,CADDY LIFE 1.9TDI (105ch),MVW53H4D4L99,6,77.0,M 5,7.5,5.3,6.1,161,GO,E
VOLKSWAGEN,CADDY LIFE 1.9TDI (105ch) DSG6,MVW73H4D2L95,7,77.0,A 6,8.3,5.8,6.7,177,GO,E
VOLKSWAGEN,CADDY LIFE 1.9TDI (105ch) DSG6 FAP,MVW73H4D3L96,7,77.0,A 6,8.3,6.0,6.9,182,GO,E
VOLKSWAGEN,CADDY LIFE 1.9TDI (105ch) FAP,MVW53H4DNM00,7,77.0,M 5,7.6,5.6,6.3,167,GO,E
VOLKSWAGEN,CADDY LIFE 1.9TDI (75ch),MVW51H4DPM04,5,55.0,M 5,7.4,5.2,6.0,158,GO,D
VOLKSWAGEN,CADDY LINE 1.9TDI 2.0L ECOFUEL (109ch),MVW93H4DXM06,7,80.0,M 5,12.1,6.8,8.8,157,GN,D
VOLKSWAGEN,CALIFORNIA BEACH 1.9l TDI (102ch),MVW53E3QUE52,7,75.0,M 5,9.4,6.6,7.6,199,GO,E
VOLKSWAGEN,CALIFORNIA BEACH 1.9l TDI (84 ch),MVW52E3QRE50,7,62.0,M 5,9.4,7.2,8.0,211,GO,F
VOLKSWAGEN,CALIFORNIA BEACH 2.5l TDI (130 ch),MVW55E3Q0E56,9,96.0,M 6,10.9,6.8,8.3,219,GO,F
VOLKSWAGEN,CALIFORNIA BEACH 2.5l TDI (130 ch) TIPTRO,MVW75E3Q0E54,10,96.0,A 6,12.6,7.8,9.5,251,GO,G
VOLKSWAGEN,CALIFORNIA BEACH 2.5l TDI (130ch) 4MOTION,MVW65E3Q3E58,9,96.0,M 6,11.8,7.6,9.1,240,GO,F
VOLKSWAGEN,CALIFORNIA CONFORT 1.9l TDI (102ch),MVW53E3NPE05,7,75.0,M 5,9.4,6.6,7.6,199,GO,E
VOLKSWAGEN,CALIFORNIA CONFORT 2.5l TDI (130ch),MVW55E3NTE16,9,96.0,M 6,10.9,6.8,8.3,219,GO,F
VOLKSWAGEN,CALIFORNIA CONFORT 2.5l TDI (130ch) 4MOTION,MVW65E3NVE17,9,96.0,M 6,11.8,7.6,9.1,240,GO,F
VOLKSWAGEN,CALIFORNIA CONFORT 2.5l TDI (130ch) TIPTRONIC,MVW75E3NXE09,10,96.0,A 6,12.6,7.8,9.5,251,GO,G
VOLKSWAGEN,CALIFORNIA CONFORT 2.5l TDI (174ch),MVW57E3NYE28,11,128.0,M 6,10.6,7.2,8.4,221,GO,F
VOLKSWAGEN,CALIFORNIA CONFORT 2.5l TDI (174ch) 4MOTION,MVW67E3N0E29,12,128.0,M 6,11.8,7.7,9.2,243,GO,F
VOLKSWAGEN,CALIFORNIA CONFORT 2.5l TDI (174ch) TIPTRONIC,MVW77E3NYE26,12,128.0,A 6,12.9,7.9,9.7,257,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3250 BAS TDI (109ch),MVW53I32QT62,9,80.0,M 6,13.3,8.0,9.9,261,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3250 BAS TDI (109ch) SHIFMATIC,MVW73I32YT68,9,80.0,A 6,11.0,8.7,9.5,250,GO,F
VOLKSWAGEN,CRAFTER 30 COMBI 3250 BAS TDI (136ch),MVW55I32VU28,10,100.0,M 6,14.0,7.9,10.1,267,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3250 BAS TDI (136ch) SHIFTMATIC,MVW75I32UU34,10,100.0,A 6,11.4,8.7,9.7,255,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3250 BAS TDI (164ch),MVW57I32ZU84,12,120.0,M 6,13.5,8.0,10.0,264,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 BAS TDI (109ch),MVW53I32ST55,9,80.0,M 6,13.3,8.0,9.9,261,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 BAS TDI (109ch) SHIFTMATIC,MVW73I32XT58,9,80.0,A 6,11.0,8.7,9.5,250,GO,F
VOLKSWAGEN,CRAFTER 30 COMBI 3665 BAS TDI (136ch),MVW55I32PU21,10,100.0,M 6,14.0,7.9,10.1,267,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 BAS TDI (136ch) SHIFTMATIC,MVW75I32TU24,10,100.0,A 6,11.4,8.7,9.7,255,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 BAS TDI (164ch),MVW57I32VU80,12,120.0,M 6,13.5,8.0,10.0,264,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 SURELEVE TDI (109ch),MVW53I32WR79,9,80.0,M 6,13.3,8.0,9.9,261,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 SURELEVE TDI (109ch) SHIFTMATIC,MVW73I32SR82,9,80.0,A 6,11.0,8.7,9.5,250,GO,F
VOLKSWAGEN,CRAFTER 30 COMBI 3665 SURELEVE TDI (136ch),MVW55I32SS45,10,100.0,M 6,14.0,7.9,10.1,267,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 SURELEVE TDI (136ch) SHIFTMATIC,MVW75I32XS48,10,100.0,A 6,11.4,8.7,9.7,255,GO,G
VOLKSWAGEN,CRAFTER 30 COMBI 3665 SURELEVE TDI (164ch),MVW57I32QT04,12,120.0,M 6,13.5,8.0,10.0,264,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3250 BAS TDI (109ch),MVW53I32FO02,9,80.0,M 6,13.3,8.0,9.9,261,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3250 BAS TDI (109ch) SHIFMATIC,MVW73I32KO14,9,80.0,A 6,11.0,8.7,9.5,250,GO,F
VOLKSWAGEN,CRAFTER 35 COMBI 3250 BAS TDI (136ch),MVW55I32NQ42,10,100.0,M 6,14.0,7.9,10.1,267,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3250 BAS TDI (136ch) SHIFTMATIC,MVW75I32SQ54,10,100.0,A 6,11.4,8.7,9.7,255,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3250 BAS TDI (164ch),MVW57I32QR42,12,120.0,M 6,13.5,8.0,10.0,264,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 BAS TDI (109ch),MVW53I32TN89,9,80.0,M 6,13.3,8.0,9.9,261,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 BAS TDI (109ch) SHIFTMATIC,MVW73I32SN95,9,80.0,A 6,11.0,8.7,9.5,250,GO,F
VOLKSWAGEN,CRAFTER 35 COMBI 3665 BAS TDI (136ch),MVW55I32SQ29,10,100.0,M 6,14.0,7.9,10.1,267,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 BAS TDI (136ch) SHIFTMATIC,MVW75I32RQ35,10,100.0,A 6,11.4,8.7,9.7,255,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 BAS TDI (164ch),MVW57I32SR35,12,120.0,M 6,13.5,8.0,10.0,264,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 SURELEVE TDI (109ch),MVW53I328F13,9,80.0,M 6,13.3,8.0,9.9,261,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 SURELEVE TDI (109ch) SHIFTMATIC,MVW73I32GF19,9,80.0,A 6,11.0,8.7,9.5,250,GO,F
VOLKSWAGEN,CRAFTER 35 COMBI 3665 SURELEVE TDI (136ch),MVW55I32DJ21,10,100.0,M 6,14.0,7.9,10.1,267,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 SURELEVE TDI (136ch) SHIFTMATIC,MVW75I32LJ27,10,100.0,A 6,11.4,8.7,9.7,255,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 3665 SURELEVE TDI (164ch),MVW57I32NK91,12,120.0,M 6,13.5,8.0,10.0,264,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 4325 SURELEVE TDI (109ch),MVW53I328E41,9,80.0,M 6,13.3,8.0,9.9,261,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 4325 SURELEVE TDI (109ch) SHIFTMATIC,MVW73I32GE47,9,80.0,A 6,11.0,8.7,9.5,250,GO,F
VOLKSWAGEN,CRAFTER 35 COMBI 4325 SURELEVE TDI (136ch),MVW55I32MI49,10,100.0,M 6,14.0,7.9,10.1,267,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 4325 SURELEVE TDI (136ch) SHIFTMATIC,MVW75I32LI55,10,100.0,A 6,11.4,8.7,9.7,255,GO,G
VOLKSWAGEN,CRAFTER 35 COMBI 4325 SURELEVE TDI (164ch),MVW57I32QK67,12,120.0,M 6,13.5,8.0,10.0,264,GO,G
VOLKSWAGEN,CROSSPOLO TDI (100ch),MVW53E2CLE68,6,74.0,M 5,6.6,4.2,5.1,135,GO,C
VOLKSWAGEN,CROSSPOLO TDI (130ch),MVW55E2CPE87,7,96.0,M 6,6.8,4.3,5.2,137,GO,C
VOLKSWAGEN,CROSSPOLO TDI (70ch),MVW51E2CJE76,4,51.0,M 5,5.9,4.3,4.9,129,GO,C
VOLKSWAGEN,EOS 1.6L 16S FSI (115ch),MVW14E501A25,7,85.0,M 6,10.1,6.2,7.6,181,ES,E
VOLKSWAGEN,EOS 2.0L 16S FSI (150ch),MVW16E502A33,9,110.0,M 6,11.3,6.5,8.3,198,ES,E
VOLKSWAGEN,EOS 2.0T 16S FSI (200ch),MVW18E508A37,12,147.0,M 6,11.2,6.5,8.2,194,ES,E
VOLKSWAGEN,EOS 2.0T 16S FSI (200ch) DSG6,MVW38E508A35,12,147.0,A 6,11.3,6.5,8.2,194,ES,E
VOLKSWAGEN,EOS 2.0TDI 16S (140ch) DSG6 FAP,MVW76E50BA27,8,103.0,A 6,8.9,5.5,6.7,177,GO,E
VOLKSWAGEN,EOS 2.0TDI 16S (140ch) FAP,MVW56E50BA29,8,103.0,M 6,8.0,5.0,6.0,158,GO,D
VOLKSWAGEN,EOS 3.2L V6 FSI (250ch) DSG6,MVW39E505A31,16,184.0,A 6,13.4,6.8,9.2,219,ES,F
VOLKSWAGEN,FOX 1.2L (55ch),MVW10V1Y6586,4,40.0,M 5,7.7,5.0,6.0,144,ES,D
VOLKSWAGEN,FOX 1.4L (75ch),MVW11V1Y5584,5,55.0,M 5,8.7,5.6,6.7,161,ES,E
VOLKSWAGEN,FOX TDI (70ch),MVW51V1YG591,4,51.0,M 5,6.1,4.2,4.9,132,GO,C
VOLKSWAGEN,GOLF 1.4L 16S (80ch),MVW11H2KLJ13,6,59.0,M 5,9.4,5.5,6.9,165,ES,E
VOLKSWAGEN,GOLF 1.4L 16S TSI (140ch),MVW16H2KPJ03,8,103.0,M 6,9.3,5.8,7.1,169,ES,E
VOLKSWAGEN,GOLF 1.4L 16S TSI (140ch) DSG6,MVW36H2KPJ01,8,103.0,A 6,9.7,5.6,7.1,169,ES,E
VOLKSWAGEN,GOLF 1.4L 16S TSI (170ch),MVW37I4KJX65,10,125.0,A 6,9.9,5.8,7.3,174,ES,E
VOLKSWAGEN,GOLF 1.4L 16S TSI (170ch) DSG6,MVW37I4KKX66,10,125.0,A 6,9.9,5.8,7.3,174,ES,E
VOLKSWAGEN,GOLF 1.6L (102ch),MVW13H2KSJ09,7,75.0,M 5,9.9,6.1,7.4,176,ES,E
VOLKSWAGEN,GOLF 1.6L 16S FSI (115ch),MVW14H2KVI75,7,85.0,M 6,8.7,5.6,6.7,159,ES,D
VOLKSWAGEN,GOLF 1.6L 16S FSI (115ch) TIPTRONIC,MVW34H2KVI73,7,85.0,A 6,10.4,5.9,7.6,180,ES,E
VOLKSWAGEN,GOLF 1.9TDI (105ch),MVW73I4KFV27,6,77.0,A 6,7.8,5.1,6.0,159,GO,D
VOLKSWAGEN,GOLF 1.9TDI (105ch) 4MOTION,MVW63H2KUJ33,6,77.0,M 6,7.8,5.0,6.0,158,GO,D
VOLKSWAGEN,GOLF 1.9TDI (105ch) DSG6,MVW73H2KWJ25,6,77.0,A 6,7.5,4.8,5.8,153,GO,D
VOLKSWAGEN,GOLF 1.9TDI (90ch),MVW52H2KUJ35,5,66.0,M 5,6.5,4.3,5.0,132,GO,C
VOLKSWAGEN,GOLF 2.0TDI 16S (136ch),MVW55H2KXI63,7,100.0,M 6,6.8,4.5,5.3,140,GO,C
VOLKSWAGEN,GOLF 2.0TDI 16S (140ch) 4MOTION,MVW66H2KYI71,8,103.0,M 6,7.7,5.0,5.9,156,GO,D
VOLKSWAGEN,GOLF 2.0TDI 16S (140ch) DSG6,MVW76H2K4I67,8,103.0,A 6,7.9,4.9,6.0,159,GO,D
VOLKSWAGEN,GOLF GT 2.0TDI 16S (170ch) DSG6 FAP,MVW77H2K8I97,10,125.0,A 6,8.1,5.4,6.4,169,GO,E
VOLKSWAGEN,GOLF GT 2.0TDI 16S (170ch) FAP,MVW57H2K8I99,10,125.0,M 6,7.8,4.8,5.9,156,GO,D
VOLKSWAGEN,GOLF GTI 2.0T 16S FSI (200ch),MVW18H2KUJ24,12,147.0,M 6,11.0,6.2,8.0,189,ES,E
VOLKSWAGEN,GOLF GTI 2.0T 16S FSI (200ch) DSG6,MVW38H2KVJ23,12,147.0,A 6,10.7,6.2,7.9,188,ES,E
VOLKSWAGEN,GOLF PLUS 1.4L 16S (80ch),MVW11H61FJ81,6,59.0,M 5,9.8,5.8,7.2,172,ES,E
VOLKSWAGEN,GOLF PLUS 1.4L 16S TSI (140ch),MVW16H61JJ71,8,103.0,M 6,9.6,5.9,7.2,172,ES,E
VOLKSWAGEN,GOLF PLUS 1.4L 16S TSI (140ch) DSG6,MVW36H61RJ68,8,103.0,A 6,9.8,5.7,7.2,172,ES,E
VOLKSWAGEN,GOLF PLUS 1.6L (102ch),MVW13H61PJ79,7,75.0,M 5,10.2,6.3,7.7,183,ES,E
VOLKSWAGEN,GOLF PLUS 1.6L 16S FSI (115ch),MVW14H61KJ47,7,85.0,M 6,9.4,5.9,7.2,171,ES,E
VOLKSWAGEN,GOLF PLUS 1.6L 16S FSI (115ch) TIPTRONIC6,MVW34H61KJ45,8,85.0,A 6,10.6,6.4,8.0,191,ES,E
VOLKSWAGEN,GOLF PLUS 1.9TDI (105ch),MVW53H61TJ89,6,77.0,M 5,6.9,4.6,5.4,143,GO,D
VOLKSWAGEN,GOLF PLUS 1.9TDI (105ch) DSG6,MVW73H61TJ87,6,77.0,A 6,7.7,5.1,6.0,159,GO,D
VOLKSWAGEN,GOLF PLUS 1.9TDI (90ch),MVW52H61LJ91,5,66.0,M 5,7.0,4.7,5.5,145,GO,D
VOLKSWAGEN,GOLF PLUS 2.0TDI 16S (136ch),MVW55H61QJ39,8,100.0,M 6,7.5,4.9,5.8,153,GO,D
VOLKSWAGEN,GOLF PLUS 2.0TDI 16S (140ch) DSG6,MVW76H61MJ41,8,103.0,A 6,8.2,5.2,6.2,164,GO,E
VOLKSWAGEN,GOLF R32 3.2L V6 (250ch) 4MOTION,MVW49H2KUJ11,17,184.0,A 6,13.1,7.7,9.7,231,ES,F
VOLKSWAGEN,GOLF R32 3.2L V6 (250ch) DSG6 4MOTION,MVW29H2KTJ12,17,184.0,M 6,14.9,8.3,10.7,255,ES,G
VOLKSWAGEN,JETTA 1.4L 16S TSI (140ch),MVW16H2ZHT24,8,103.0,M 6,9.5,5.7,7.1,169,ES,E
VOLKSWAGEN,JETTA 1.4L TSI (140ch),MVW16H2ZJT26,8,103.0,M 6,9.5,5.8,7.1,169,ES,E
VOLKSWAGEN,JETTA 1.4L TSI (140ch) DSG6,MVW36H2ZHT22,8,103.0,A 6,9.7,5.6,7.1,169,ES,E
VOLKSWAGEN,JETTA 1.6L (102ch),MVW13H2ZBT30,7,75.0,M 5,9.9,6.0,7.4,176,ES,E
VOLKSWAGEN,JETTA 1.6L (115ch),MVW14H2ZGT07,7,85.0,M 6,9.0,5.6,6.9,165,ES,E
VOLKSWAGEN,JETTA 1.6L 16S FSI (115ch),MVW14H2ZFT06,7,85.0,M 6,9.0,5.6,6.9,165,ES,E
VOLKSWAGEN,JETTA 1.9TDI (105ch),MVW53H2ZHT14,6,77.0,M 5,6.7,4.4,5.2,138,GO,C
VOLKSWAGEN,JETTA 2.0TDI 16S (136ch),MVW55H2ZET00,8,100.0,M 6,7.1,4.7,5.6,148,GO,D
VOLKSWAGEN,JETTA 2.0TDI 16S (140ch) DSG6,MVW76H2ZJT02,8,103.0,A 6,8.0,5.0,6.1,160,GO,D
VOLKSWAGEN,MULTIVAN CONFORT 1.9l TDI (102 ch),MVW53E3QWE36,7,96.0,M 5,9.4,6.6,7.6,199,GO,E
VOLKSWAGEN,MULTIVAN CONFORT/CARAT 2.5l TDI (130ch),MVW55E3QUE41,9,96.0,M 6,10.9,6.8,8.3,219,GO,F
VOLKSWAGEN,MULTIVAN CONFORT/CARAT 2.5l TDI (130ch) 4MOTION,MVW65E3QXE43,9,96.0,M 6,11.8,7.6,9.1,240,GO,F
VOLKSWAGEN,MULTIVAN CONFORT/CARAT 2.5l TDI (130ch) TIPTRONIC,MVW75E3Q3E39,10,96.0,A 6,12.6,7.8,9.5,251,GO,G
VOLKSWAGEN,MULTIVAN CONFORT/CARAT 2.5l TDI (174 ch),MVW57E3Q1E46,11,128.0,M 6,10.6,7.2,8.4,221,GO,F
VOLKSWAGEN,MULTIVAN CONFORT/CARAT 2.5l TDI (174 ch) TIPTRONIC,MVW77E3Q1E44,12,128.0,A 6,12.9,7.9,9.7,257,GO,G
VOLKSWAGEN,MULTIVAN CONFORT/CARAT 2.5l TDI (174ch) 4MOTION,MVW67E3Q5E49,12,128.0,M 6,11.8,7.7,9.2,243,GO,F
VOLKSWAGEN,MULTIVAN CONFORT/CARAT 3.2l V6 (235ch) TIPTRONIC,MVW39E3QYE34,17,173.0,A 6,18.0,9.7,12.7,303,ES,G
VOLKSWAGEN,MULTIVAN STARTLINE 1.9l TDI (102 ch),MVW53E3QVD72,7,75.0,M 5,9.4,6.6,7.6,199,GO,E
VOLKSWAGEN,MULTIVAN STARTLINE 2.5l TDI (130 ch),MVW55E3Q1D76,9,96.0,M 6,10.9,6.8,8.3,219,GO,F
VOLKSWAGEN,MULTIVAN STARTLINE 2.5l TDI (130 ch) TIPTRONIC,MVW75E3Q1D74,10,96.0,A 6,12.6,7.8,9.5,251,GO,G
VOLKSWAGEN,NEW BEETLE 1.4L (75ch),MVW11E1TGB21,5,55.0,M 5,9.3,5.8,7.1,169,ES,E
VOLKSWAGEN,NEW BEETLE 1.6L (102ch),MVW13E1TLB24,7,75.0,M 5,10.3,5.9,7.5,180,ES,E
VOLKSWAGEN,NEW BEETLE 1.9TDI (105ch),MVW53E1TRB26,6,77.0,M 5,6.8,4.6,5.4,143,GO,D
VOLKSWAGEN,NEW BEETLE CABRIOLET 1.4L (75ch),MVW11E5TUB36,5,55.0,M 5,9.5,5.8,7.1,171,ES,E
VOLKSWAGEN,NEW BEETLE CABRIOLET 1.6L (102ch),MVW13E5TXB37,7,75.0,M 5,10.5,6.0,7.7,185,ES,E
VOLKSWAGEN,NEW BEETLE CABRIOLET 1.9TDI (105ch),MVW53E5T3B39,6,77.0,M 5,6.9,4.7,5.5,145,GO,D
VOLKSWAGEN,PASSAT 1.6L (102ch),MVW13H2ENK36,7,75.0,M 5,10.7,6.0,7.7,183,ES,E
VOLKSWAGEN,PASSAT 1.6L FSI 16S (115ch),MVW14H2EPK09,7,85.0,M 6,10.0,6.1,7.5,179,ES,E
VOLKSWAGEN,PASSAT 1.9TDI (105ch),MVW53H2ERK63,6,77.0,M 5,7.2,4.7,5.6,148,GO,D
VOLKSWAGEN,PASSAT 2.0L FSI 16S (150ch),MVW16H2EQK54,9,110.0,M 6,11.2,6.3,8.1,193,ES,E
VOLKSWAGEN,PASSAT 2.0L FSI 16S (150ch) 4MOTION,MVW26H2ERK45,10,110.0,M 6,12.0,6.8,8.7,208,ES,F
VOLKSWAGEN,PASSAT 2.0L FSI 16S (150ch) TIPTRONIC6,MVW36H2EPK51,10,110.0,A 6,12.6,6.4,8.7,206,ES,F
VOLKSWAGEN,PASSAT 2.0L FSI 16S TURBO (200ch),MVW18H2EXK59,12,147.0,M 6,11.2,6.3,8.1,193,ES,E
VOLKSWAGEN,PASSAT 2.0L FSI 16S TURBO (200ch) TIPTRONIC6,MVW38H2EWK56,13,147.0,A 6,12.4,6.6,8.7,207,ES,F
VOLKSWAGEN,PASSAT 2.0TDI 16S (140ch),MVW56H2ELK00,8,103.0,M 6,7.8,4.8,5.8,153,GO,D
VOLKSWAGEN,PASSAT 2.0TDI 16S (140ch) 4MOTION,MVW66H2EPK03,8,103.0,M 6,8.7,5.5,6.6,174,GO,E
VOLKSWAGEN,PASSAT 2.0TDI 16S (140ch) 4MOTION FAP,MVW66H2EVK27,8,103.0,M 6,8.7,5.7,6.7,177,GO,E
VOLKSWAGEN,PASSAT 2.0TDI 16S (140ch) DSG6,MVW76H2E2J97,8,103.0,A 6,8.7,5.3,6.5,172,GO,E
VOLKSWAGEN,PASSAT 2.0TDI 16S (140ch) DSG6 FAP,MVW76H2EQK21,8,103.0,A 6,8.8,5.4,6.6,175,GO,E
VOLKSWAGEN,PASSAT 2.0TDI 16S (140ch) FAP,MVW56H2ERK24,8,103.0,M 6,7.9,4.9,5.9,156,GO,D
VOLKSWAGEN,PASSAT 2.0TDI 16S (170ch),MVW57H2ESK33,10,125.0,M 6,7.9,5.2,6.1,160,GO,D
VOLKSWAGEN,PASSAT 2.0TDI 16S (170ch) DSG6 FAP,MVW77H2ERK30,10,125.0,A 6,8.5,5.4,6.5,172,GO,E
VOLKSWAGEN,PASSAT 3.2L V6 FSI (250ch) DSG6 4MOTION,MVW49H2EYJ93,17,184.0,A 6,13.9,7.5,9.8,233,ES,F
VOLKSWAGEN,PASSAT SW 1.6L (102ch),MVW13H4ERL08,7,75.0,M 5,10.8,6.1,7.8,186,ES,E
VOLKSWAGEN,PASSAT SW 1.6L FSI 16S (115ch),MVW14H4ESK81,7,85.0,M 6,10.1,6.2,7.6,181,ES,E
VOLKSWAGEN,PASSAT SW 1.9TDI (105ch),MVW53H4EVL35,6,77.0,M 5,7.4,4.9,5.8,153,GO,D
VOLKSWAGEN,PASSAT SW 2.0L FSI 16S (150ch),MVW16H4EUL26,9,110.0,M 6,11.5,6.4,8.3,197,ES,E
VOLKSWAGEN,PASSAT SW 2.0L FSI 16S (150ch) 4MOTION,MVW26H4EVL17,10,110.0,M 6,12.2,7.0,8.9,212,ES,F
VOLKSWAGEN,PASSAT SW 2.0L FSI 16S (150ch) TIPTRONIC6,MVW36H4ETL23,10,110.0,A 6,12.9,6.8,9.0,213,ES,F
VOLKSWAGEN,PASSAT SW 2.0L FSI 16S TURBO (200ch),MVW18H4ESL31,12,147.0,M 6,11.3,6.4,8.2,194,ES,E
VOLKSWAGEN,PASSAT SW 2.0L FSI 16S TURBO (200ch) TIPTRONIC6,MVW38H4E0L28,13,147.0,A 6,12.5,6.8,8.9,212,ES,F
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (140ch),MVW56H4EYK72,8,103.0,M 6,7.9,4.9,5.9,156,GO,D
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (140ch) 4MOTION,MVW66H4E2K75,8,103.0,M 6,8.7,5.6,6.7,177,GO,E
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (140ch) 4MOTION FAP,MVW66H4E8K99,9,103.0,M 6,8.7,5.9,6.9,182,GO,E
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (140ch) DSG6,MVW76H4E6K69,8,103.0,A 6,8.8,5.5,6.6,174,GO,E
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (140ch) DSG6 FAP,MVW76H4E3K93,9,103.0,A 6,9.0,5.6,6.8,180,GO,E
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (140ch) FAP,MVW56H4E4K96,8,103.0,M 6,7.9,5.0,6.0,158,GO,D
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (170ch) DSG6 FAP,MVW77H4EVL02,10,125.0,A 6,8.6,5.7,6.7,177,GO,E
VOLKSWAGEN,PASSAT SW 2.0TDI 16S (170ch) FAP,MVW57H4EWL05,10,125.0,M 6,8.2,5.4,6.4,169,GO,E
