marque,modele_version,cnit,unnamed:_4,unnamed:_5,mine,carburant,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2
CITROEN,JUMPY 2.0i 16V,MCT1503JH516,1503JH516,1503J516,BARFNC/IF,ES,9,100.0,M 5,12.0,7.3,9.0,216.0
CITROEN,JUMPY 2.0i 16V,MCT1503JJ517,1503JJ517,1503J517,BBRFNC/IF,ES,9,100.0,M 5,12.0,7.3,9.0,216.0
CITROEN,JUMPY 2.0i 16V,MCT1503JV724,1503JV724,1503J724,BCRFNC/IF,ES,9,100.0,M 5,12.0,7.3,9.0,216.0
CITROEN,JUMPY 2.0i 16V,MCT3503J2725,3503J2725,3503J725,BCRFNF/IF,ES,9,100.0,A 4,13.5,7.6,9.7,232.0
CITROEN,JUMPY 2.0i 16V,MCT1503JJ518,1503JJ518,1503J518,BDRFNC/IF,ES,9,100.0,M 5,12.0,7.3,9.0,216.0
CITROEN,JUMPY 2.0i 16V,MCT1503JQ719,1503JQ719,1503J719,BERFNC/IF,ES,9,100.0,M 5,12.0,7.3,9.0,216.0
CITROEN,JUMPY 2.0i 16V BVA,MCT3503J9538,3503J9538,3503J538,BARFNF/IF,ES,9,100.0,A 4,13.5,7.6,9.7,232.0
CITROEN,JUMPY 2.0i 16V BVA,MCT3503JA539,3503JA539,3503J539,BBRFNF/IF,ES,9,100.0,A 4,13.5,7.6,9.7,232.0
CITROEN,JUMPY 2.0i 16V BVA,MCT3503JB540,3503JB540,3503J540,BDRFNF/IF,ES,9,100.0,A 4,13.5,7.6,9.7,232.0
CITROEN,JUMPY 2.0i 16V BVA,MCT3503JX720,3503JX720,3503J720,BERFNF/IF,ES,9,100.0,A 4,13.5,7.6,9.7,232.0
CITROEN,JUMPY 1.9D,MCT5103JB671,5103JB671,5103J671,BDWJYB,GO,6,51.0,M 5,10.1,6.6,7.9,211.0
CITROEN,JUMPY 1.9D,MCT5103JA246,5103JA246,5103J246,BDWJZA,GO,6,51.0,M 5,10.1,6.6,7.9,211.0
CITROEN,JUMPY 1.9D,MCT5103JC672,5103JC672,5103J672,BEWJYB,GO,6,51.0,M 5,10.1,6.6,7.9,211.0
CITROEN,JUMPY 1.9D,MCT5103JC248,5103JC248,5103J248,BEWJZA,GO,6,51.0,M 5,10.1,6.6,7.9,211.0
CITROEN,JUMPY 2.0HDi,MCT5203J2458,5203J2458,5203J458,BDRHXA,GO,6,69.0,M 5,8.4,5.8,6.8,182.0
CITROEN,JUMPY 2.0HDi,MCT5203J3459,5203J3459,5203J459,BERHXA,GO,6,69.0,M 5,8.4,5.8,6.8,182.0
CITROEN,JUMPY 2.0HDi,MCT5303JZ542,5303JZ542,5303J542,BARHWB,GO,7,80.0,M 5,8.9,6.0,7.0,186.0
CITROEN,JUMPY 2.0HDi,MCT5303J0543,5303J0543,5303J543,BBRHWB,GO,7,80.0,M 5,8.9,6.0,7.0,186.0
CITROEN,JUMPY 2.0HDi,MCT5303JP726,5303JP726,5303J726,BCRHWB,GO,7,80.0,M 5,8.9,6.0,7.0,186.0
CITROEN,JUMPY 2.0HDi,MCT5303JQ727,5303JQ727,5303J727,BCRHZB,GO,7,80.0,M 5,8.7,5.6,6.7,180.0
CITROEN,JUMPY 2.0HDi,MCT5303J1544,5303J1544,5303J544,BDRHWB,GO,7,80.0,M 5,8.9,6.0,7.0,186.0
CITROEN,JUMPY 2.0HDi,MCT5203JN673,5203JN673,5203J673,BDRHXB,GO,7,69.0,M 5,8.7,5.9,7.0,187.0
CITROEN,JUMPY 2.0HDi,MCT5303JG462,5303JG462,5303J462,BDRHZA,GO,7,80.0,M 5,7.9,5.4,6.4,171.0
CITROEN,JUMPY 2.0HDi,MCT5303JH682,5303JH682,5303J682,BDRHZB,GO,7,80.0,M 5,8.7,5.6,6.7,180.0
CITROEN,JUMPY 2.0HDi,MCT5303JK721,5303JK721,5303J721,BERHWB,GO,7,80.0,M 5,8.9,6.0,7.0,186.0
CITROEN,JUMPY 2.0HDi,MCT5203JB722,5203JB722,5203J722,BERHXB,GO,7,69.0,M 5,8.7,5.9,7.0,187.0
CITROEN,JUMPY 2.0HDi,MCT5303JH463,5303JH463,5303J463,BERHZA,GO,7,80.0,M 5,7.9,5.4,6.4,171.0
CITROEN,JUMPY 2.0HDi,MCT5303JM723,5303JM723,5303J723,BERHZB,GO,7,80.0,M 5,8.7,5.6,6.7,180.0
CITROEN,SAXO 3P 1.1i,MCT1001B9728,1001B9728,1001B728,S0HFXB,ES,4,44.1,M 5,8.0,5.0,6.1,145.0
CITROEN,SAXO 5P 1.1i,MCT1002BC729,1002BC729,1002B729,S1HFXB,ES,4,44.1,M 5,8.0,5.0,6.1,145.0
CITROEN,SAXO 3P 1.4i,MCT1101BW511,1101BW511,1101B511,S0KFWB,ES,5,55.0,M 5,8.2,5.0,6.2,148.0
CITROEN,SAXO 3P 1.4i VTS,MCT1101BX512,1101BX512,1101B512,S6KFWB,ES,5,55.0,M 5,8.4,5.2,6.4,152.0
CITROEN,SAXO 5P 1.4i,MCT1102B0513,1102B0513,1102B513,S1KFWB,ES,5,55.0,M 5,8.2,5.0,6.2,148.0
CITROEN,SAXO 3P 1.4i BVA,MCT3101BQ596,3101BQ596,3101B596,S0KFWL,ES,6,55.0,A 3,9.8,6.2,7.5,177.0
CITROEN,SAXO 3P 1.6i VTS,MCT1301B5536,1301B5536,1301B536,S6NFTB,ES,6,72.0,M 5,8.8,5.5,6.7,159.0
CITROEN,SAXO 5P 1.4i BVA,MCT3102BT597,3102BT597,3102B597,S1KFWL,ES,6,55.0,A 3,9.8,6.2,7.5,177.0
CITROEN,SAXO 3P 1.6i 16V VTS,MCT1401B7564,1401B7564,1401B564,S6NFXB,ES,8,87.0,M 5,12.6,6.2,8.5,201.0
CITROEN,SAXO 3P 1.5D,MCT5001BL534,5001BL534,5001B534,S0VJXB,GO,4,42.0,M 5,6.8,4.3,5.2,138.0
CITROEN,SAXO 5P 1.5D,MCT5002BP535,5002BP535,5002B535,S1VJXB,GO,4,42.0,M 5,6.8,4.3,5.2,138.0
CITROEN,XSARA 3P 1.4i,MCT1101G7553,1101G7553,1101G553,N0KFWB,ES,5,55.0,M 5,9.2,5.4,6.7,159.0
CITROEN,XSARA 5P 1.4i,MCT1102GA554,1102GA554,1102G554,N1KFWB,ES,5,55.0,M 5,9.2,5.4,6.7,159.0
CITROEN,XSARA BREAK 1.4i,MCT1104GF555,1104GF555,1104G555,N2KFWB,ES,5,55.0,M 5,9.2,5.4,6.7,159.0
CITROEN,XSARA PICASSO 1.6i,MCT1206LN508,1206LN508,1206L508,CHNFVB,ES,6,70.0,M 5,10.0,6.1,7.5,178.0
CITROEN,XSARA PICASSO 1.6i,MCT1206LT744,1206LT744,1206L744,CHNFVK,ES,6,70.0,M 5,10.0,6.1,7.5,178.0
CITROEN,XSARA 3P 1.6i,MCT1301GU556,1301GU556,1301G556,N0NFUB,ES,7,80.0,M 5,9.3,5.5,6.9,160.0
CITROEN,XSARA 3P 1.6i BVA,MCT3301G6587,3301G6587,3301G587,N0NFUN,ES,7,80.0,A 4,10.9,5.6,7.6,180.0
CITROEN,XSARA 5P 1.6i,MCT1302GX557,1302GX557,1302G557,N1NFUB,ES,7,80.0,M 5,9.3,5.5,6.9,160.0
CITROEN,XSARA 5P 1.6i BVA,MCT3302G9588,3302G9588,3302G588,N1NFUN,ES,7,80.0,A 4,10.9,5.6,7.6,180.0
CITROEN,XSARA BREAK 1.6i,MCT1304G2558,1304G2558,1304G558,N2NFUB,ES,7,80.0,M 5,9.3,5.5,6.9,160.0
CITROEN,XSARA BREAK 1.6i BVA,MCT3304GE589,3304GE589,3304G589,N2NFUN,ES,7,80.0,A 4,10.9,5.6,7.6,180.0
CITROEN,XSARA PICASSO 1.8i,MCT1406L6676,1406L6676,1406L676,CH6FZB,ES,7,85.0,M 5,10.7,6.0,7.7,184.0
CITROEN,XSARA 3P 2.0i 16V,MCT1501GH559,1501GH559,1501G559,N0RFN1/IF,ES,8,100.0,M 5,11.4,5.6,7.7,184.0
CITROEN,XSARA 5P 2.0i 16V,MCT1502GK560,1502GK560,1502G560,N1RFN1/IF,ES,8,100.0,M 5,11.4,5.6,7.7,184.0
CITROEN,XSARA BREAK 2.0i 16V,MCT1504GP561,1504GP561,1504G561,N2RFN1/IF,ES,8,100.0,M 5,11.4,5.6,7.7,184.0
CITROEN,XSARA 3P 2.0i 16V BVA,MCT3501GC609,3501GC609,3501G609,N0RFNN,ES,9,100.0,A 4,12.3,6.0,8.4,197.0
CITROEN,XSARA 5P 2.0i 16V BVA,MCT3502GF610,3502GF610,3502G610,N1RFNN,ES,9,100.0,A 4,12.3,6.0,8.4,197.0
CITROEN,XSARA BREAK 2.0i 16V BVA,MCT3504GK611,3504GK611,3504G611,N2RFNN,ES,9,100.0,A 4,12.4,6.1,8.5,200.0
CITROEN,XSARA 3P 2.0i 16V,MCT1701GP546,1701GP546,1701G546,N0RFSB,ES,11,120.0,M 5,13.6,6.8,9.3,215.0
CITROEN,XSARA 3P 1.9D,MCT5101GD547,5101GD547,5101G547,N0WJYB,GO,5,51.0,M 5,8.3,5.0,6.2,164.0
CITROEN,XSARA 3P 2.0HDi,MCT5201GQ550,5201GQ550,5201G550,N0RHYB,GO,5,66.0,M 5,7.3,4.2,5.4,141.0
CITROEN,XSARA 5P 1.9D,MCT5102GG548,5102GG548,5102G548,N1WJYB,GO,5,51.0,M 5,8.3,5.0,6.2,164.0
CITROEN,XSARA 5P 2.0HDi,MCT5202GT551,5202GT551,5202G551,N1RHYB,GO,5,66.0,M 5,7.3,4.2,5.4,141.0
CITROEN,XSARA BREAK 1.9D,MCT5104GL549,5104GL549,5104G549,N2WJYB,GO,5,51.0,M 5,8.3,5.0,6.2,164.0
CITROEN,XSARA BREAK 2.0HDi,MCT5204GY552,5204GY552,5204G552,N2RHYB,GO,5,66.0,M 5,7.5,4.3,5.5,144.0
CITROEN,XSARA PICASSO 2.0HDi,MCT5206LS501,5206LS501,5206L501,CHRHYB,GO,5,66.0,M 5,7.0,4.6,5.5,147.0
CITROEN,XSARA 3P 2.0HDi,MCT5301GP636,5301GP636,5301G636,N0RHZB,GO,6,80.0,M 5,7.0,4.2,5.2,138.0
CITROEN,XSARA 3P 2.0HDi BVA,MCT7301GW637,7301GW637,7301G637,N0RHZN,GO,6,80.0,A 4,8.1,4.5,5.8,154.0
CITROEN,XSARA 5P 2.0HDi,MCT5302GT638,5302GT638,5302G638,N1RHZB,GO,6,80.0,M 5,7.0,4.2,5.2,138.0
CITROEN,XSARA 5P 2.0HDi BVA,MCT7302G0639,7302G0639,7302G639,N1RHZN,GO,6,80.0,A 4,8.1,4.5,5.8,154.0
CITROEN,XSARA BREAK 2.0HDi,MCT5304GZ640,5304GZ640,5304G640,N2RHZB,GO,6,80.0,M 5,7.1,4.3,5.3,141.0
CITROEN,XSARA BREAK 2.0HDi BVA,MCT7304G6641,7304G6641,7304G641,N2RHZN,GO,6,80.0,A 4,8.2,4.6,5.9,156.0
DAEWOO,KALOS SE / SE PACK,MDW1212PA044,1212PA044,1212P044,KLASSH1211,ES,6,61.0,M 5,10.2,6.0,7.5,175.0
DAEWOO,KALOS SE / SE PACK,MD21202P8001,1202P8001,1202P001,KLASSH1211,ES,6,61.0,M 5,10.2,6.0,7.5,175.0
DAEWOO,KORANDO 2.9 SELTD / SLTD,MDW6403HB987,6403HB987,6403H987,KJH0M51BL2?1D,GO,8,88.0,M 5,11.4,6.5,8.3,220.0
DAEWOO,MATIZ,MDW1012FH045,1012FH045,1012F045,KLYAMH1111,ES,4,37.5,M 5,7.9,5.1,6.1,160.0
DAEWOO,MATIZ,MDW1002FC756,1002FC756,1002F756,KLYAMH1221,ES,4,37.5,M 5,7.9,5.1,6.1,160.0
DAEWOO,MATIZ,MD21002DE003,1002DE003,1002D003,KLYAMH1111,ES,4,37.5,M 5,7.9,5.1,6.1,160.0
DAEWOO,MUSSO 2.9 SELTD,MDW6404GD212,6404GD212,6404G212,FJWD21L1GLBBL,GO,9,88.0,M 5,12.0,7.6,9.2,245.0
DAEWOO,MUSSO 2.9 SELTD BVA,MDW8404GL214,8404GL214,8404G214,FJWD21L1HLEDL,GO,10,88.0,A 4,14.2,9.1,11.0,290.0
DAEWOO,REXTON RX320 BVA,MDW4904ML946,4904ML946,4904M946,RJRG9A914,ES,17,162.0,A 4,19.3,12.7,15.1,352.0
DAEWOO,REXTON RX290 / RX290 PACK,MDW6404M0944,6404M0944,6404M944,RJRDDAD13,GO,9,88.0,M 5,12.5,7.2,9.3,244.0
DAEWOO,REXTON RX290 / RX290 PACK BVA,MDW8404M4942,8404M4942,8404M942,RJRDDAD16,GO,10,88.0,A 4,15.0,9.3,11.3,302.0
DAEWOO,REZZO 1.6L SX,MDW1204KU806,1204KU806,1204K806,KLAUUW3176,ES,7,66.0,M 5,11.0,6.7,8.3,208.0
DAEWOO,REZZO 1.6L SX,MD21204KF045,1204KF045,1204K045,KLAUUW3176,ES,7,66.0,M 5,11.0,6.7,8.3,208.0
DAEWOO,REZZO 2.0L CDX,MDW1404K2733,1404K2733,1404K733,KLAUUW2152,ES,9,89.0,M 5,12.0,7.2,9.0,236.0
DAEWOO,REZZO 2.0L CDX,MD21404KW042,1404KW042,1404K042,KLAUUW2152,ES,9,89.0,M 5,12.0,7.2,9.0,236.0
DAEWOO,REZZO 2.0L CDX BVA,MDW3404K9734,3404K9734,3404K734,KLAUUW2155,ES,9,89.0,A 4,15.1,8.2,10.8,265.0
DAEWOO,REZZO 2.0L CDX BVA,MD23404K3043,3404K3043,3404K043,KLAUUW2155,ES,9,89.0,A 4,15.1,8.2,10.8,265.0
DAIHATSU,SIRION 1.3L 4WD,MJD2302HK093,2302HK093,2302H093,M1M111GMSAW,ES,6,75.0,M 5,8.1,5.2,6.3,149.0
DAIHATSU,SIRION 1.3L BVA,MJD3302HS123,3302HS123,3302H123,M1M101GQSAW,ES,6,75.0,A 4,8.6,5.0,6.3,149.0
DAIHATSU,SIRION 1.3L S ou X,MJD1302HF091,1302HF091,1302H091,M1M101GMSAW,ES,6,75.0,M 5,7.6,4.6,5.7,135.0
DAIHATSU,TERIOS II S ou X,MJD2204FF096,2204FF096,2204F096,J122,ES,6,63.0,M 5,9.4,6.8,7.7,183.0
DAIHATSU,TERIOS II X BVA,MJD4204FY098,4204FY098,4204F098,J124,ES,7,63.0,A 4,10.8,7.2,8.4,200.0
DAIHATSU,YRV 4WD,MJD2204L8108,2204L8108,2204L108,M231,ES,5,64.0,M 5,8.3,5.5,6.6,152.0
DAIHATSU,YRV S ou X,MJD1204L2105,1204L2105,1204L105,M222,ES,5,64.0,M 5,7.8,5.1,6.1,145.0
DAIHATSU,YRV X BVA,MJD3204LA107,3204LA107,3204L107,M224,ES,6,64.0,A 4,8.9,5.5,6.7,156.0
DAIHATSU,YRV TURBO BVA,MJD3504LP128,3504LP128,3504L128,M241,ES,8,95.0,A 4,9.4,5.6,7.0,165.0
DAIMLER,DAIMLER SUPER V8 4PL EPT LONG,MDA3902AV052,3902AV052,3902A052,NBW5AB24DDD2,ES,28,267.0,A 5,18.0,9.5,12.6,305.0
DAIMLER,DAIMLER SUPER V8 4PL EPT LONG,MDA3902AU051,3902AU051,3902A051,NBW5AB24DDDY,ES,28,267.0,A 5,18.0,9.5,12.6,305.0
DAIMLER,DAIMLER SUPER V8 5PL EPT LONG,MDA3902AX054,3902AX054,3902A054,NBW5AB25DDD2,ES,28,267.0,A 5,18.0,9.5,12.6,305.0
DAIMLER,DAIMLER SUPER V8 5PL EPT LONG,MDA3902AW053,3902AW053,3902A053,NBW5AB25DDDY,ES,28,267.0,A 5,18.0,9.5,12.6,305.0
DAIMLER,DAIMLER SUPER V8 EPT COURT,MDA3902AP046,3902AP046,3902A046,NAW5AB25DDD1,ES,28,267.0,A 5,18.0,9.5,12.6,305.0
DAIMLER,DAIMLER SUPER V8 EPT COURT,MDA3902AP045,3902AP045,3902A045,NAW5AB25DDDX,ES,28,267.0,A 5,18.0,9.5,12.6,305.0
DAIMLER,DAIMLER V8 4PL EPT LONG,MDA3902AQ047,3902AQ047,3902A047,NBWYAB24CCCU,ES,20,209.0,A 5,17.2,8.9,11.9,287.0
DAIMLER,DAIMLER V8 4PL EPT LONG,MDA3902AR048,3902AR048,3902A048,NBWYAB24CCCW,ES,20,209.0,A 5,17.2,8.9,11.9,287.0
DAIMLER,DAIMLER V8 5PL EPT LONG,MDA3902AS049,3902AS049,3902A049,NBWYAB25CCCU,ES,20,209.0,A 5,17.2,8.9,11.9,287.0
DAIMLER,DAIMLER V8 5PL EPT LONG,MDA3902AT050,3902AT050,3902A050,NBWYAB25CCCW,ES,20,209.0,A 5,17.2,8.9,11.9,287.0
DAIMLER,DAIMLER V8 EPT COURT,MDA3902AM043,3902AM043,3902A043,NAWYAB25CCCT,ES,20,209.0,A 5,17.2,8.9,11.9,287.0
DAIMLER,DAIMLER V8 EPT COURT,MDA3902AN044,3902AN044,3902A044,NAWYAB25CCCV,ES,20,209.0,A 5,17.2,8.9,11.9,287.0
FERRARI,360 MODENA,MFE1901EP016,1901EP016,1901E016,F131ABM,ES,34,294.0,M 6,30.2,12.9,19.3,440.0
FERRARI,360 MODENA F1,MFE1901FP015,1901FP015,1901F015,F131ABE,ES,34,294.0,M 6,30.2,12.9,19.3,440.0
FERRARI,360 SPIDER,MFE1905G0018,1905G0018,1905G018,F131ADM,ES,34,294.0,M 6,30.2,12.9,19.3,440.0
FERRARI,360 SPIDER F1,MFE1905GZ017,1905GZ017,1905G017,F131ADE,ES,34,294.0,M 6,30.2,12.9,19.3,440.0
FERRARI,456 MGT,MFE1901DF008,1901DF008,1901D008,F116CL,ES,40,325.0,M 6,35.1,13.8,21.6,495.0
FERRARI,456 MGTA,MFE3901D2014,3901D2014,3901D014,F116CLA,ES,41,325.0,A 4,40.3,16.2,25.0,570.0
FERRARI,575 M MARANELLO,MFE1901JX020,1901JX020,1901J020,F133EBM,ES,47,380.0,M 6,34.5,14.3,21.8,449.0
FERRARI,575 M MARANELLO F1,MFE1901JY021,1901JY021,1901J021,F133EBE,ES,47,380.0,M 6,34.5,14.3,21.8,449.0
FIAT,BARCHETTA,MFT1505B0982,1505B0982,1505B982,183SB1AA01,ES,8,96.0,M 5,11.6,6.5,8.4,198.0
FIAT,BARCHETTA,MFT1515BH064,1515BH064,1515B064,183SB1AA01B,ES,8,96.0,M 5,11.6,6.5,8.4,198.0
FIAT,DOBLO 1.2L,MFT1002U8991,1002U8991,1002U991,223AXA1A00,ES,5,47.5,M 5,9.8,6.5,7.7,183.0
FIAT,DOBLO 1.6L 16V ELX,MFT1312US143,1312US143,1312U143,223AXD1A03,ES,7,76.0,M 5,11.1,7.2,8.6,205.0
FIAT,DOBLO 1.6L 16V ELX,MFT1312UV146,1312UV146,1312U146,223AXD1A03B,ES,7,76.0,M 5,11.2,7.3,8.8,208.0
FIAT,DOBLO 1.9D,MFT5002UM993,5002UM993,5002U993,223AXB1A01B,GO,5,46.0,M 5,9.2,6.0,7.2,191.0
FIAT,DOBLO 1.9D,MFT5002UL992,5002UL992,5002U992,223AXB1A01,GO,6,46.0,M 5,9.9,6.5,7.7,204.0
FIAT,DOBLO 1.9D ELX,MFT5012UB144,5012UB144,5012U144,223AXB1A01C,GO,6,46.0,M 5,10.1,6.6,7.9,208.0
FIAT,DOBLO 1.9JTD ELX,MFT5312U6145,5312U6145,5312U145,223AXE1A02B,GO,7,74.0,M 5,8.7,5.5,6.7,176.0
FIAT,DUCATO COMBI 15M 2.0L,MFT1413MD160,1413MD160,1413M160,244BTMRB10,ES,10,81.0,M 5,15.9,11.0,12.8,301.0
FIAT,DUCATO COMBI 15M 2.0L,MFT1413ME161,1413ME161,1413M161,244BTMRB10B,ES,10,81.0,M 5,16.1,11.2,13.0,306.0
FIAT,DUCATO COMBI 2.0L,MFT1413M4151,1413M4151,1413M151,244ATMRA01,ES,10,81.0,M 5,15.9,11.0,12.8,301.0
FIAT,DUCATO COMBI 11C 2.0JTD,MFT5213MY153,5213MY153,5213M153,244AAMRA03,GO,7,62.0,M 5,10.2,7.8,8.7,230.0
FIAT,DUCATO COMBI 15M1A 2.0JTD,MFT5213M7162,5213M7162,5213M162,244BAMRB11,GO,7,62.0,M 5,10.6,8.1,9.0,239.0
FIAT,DUCATO COMBI 11C 2.3JTD,MFT5413MK155,5413MK155,5413M155,244ASMRA05,GO,8,81.0,M 5,8.7,7.3,7.8,208.0
FIAT,DUCATO COMBI 15M 2.3JTD,MFT5413MT164,5413MT164,5413M164,244BSMRB13,GO,8,81.0,M 5,8.7,7.3,7.8,208.0
FIAT,DUCATO COMBI 15M2B 2.3JTD,MFT5413MU165,5413MU165,5413M165,244BSMRB13B,GO,8,81.0,M 5,9.0,7.7,8.1,216.0
FIAT,DUCATO COMBI 11C 2.8JTD,MFT5513MX158,5513MX158,5513M158,244APMRA08,GO,9,93.5,M 5,10.6,8.5,9.3,246.0
FIAT,DUCATO COMBI 15M1A 2.8JTD,MFT5513M7168,5513M7168,5513M168,244BPMRB16,GO,9,93.5,M 5,10.6,8.5,9.3,246.0
FIAT,DUCATO COMBI 15C 2.8JTD 4X4,MFT6513MJ176,6513MJ176,6513M176,244BPWRA22,GO,10,93.5,M 5,10.9,8.8,9.6,254.0
FIAT,DUCATO COMBI 15M 2.8JTD 4X4,MFT6513MJ177,6513MJ177,6513M177,244BPWRB23,GO,10,93.5,M 5,11.1,9.0,9.8,261.0
FIAT,DUCATO COMBI 15M1A 2.8JTD BVA,MFT7513MF170,7513MF170,7513M170,244BPARB17,GO,10,93.5,A 4,13.4,9.8,11.1,295.0
FIAT,DUCATO COMBI 15M2B 2.8JTD,MFT5513M8169,5513M8169,5513M169,244BPMRB16B,GO,10,93.5,M 5,10.9,8.8,9.6,254.0
FIAT,DUCATO COMBI 15M2B 2.8JTD BVA,MFT7513MG171,7513MG171,7513M171,244BPARB17B,GO,11,93.5,A 4,13.7,10.0,11.3,301.0
FIAT,DUCATO PANORAMA 15M 2.0L,MFT1413MC159,1413MC159,1413M159,244BTMPB09,ES,10,81.0,M 5,16.3,11.4,13.2,311.0
FIAT,DUCATO PANORAMA 2.0L,MFT1413M3150,1413M3150,1413M150,244ATMPA00,ES,10,81.0,M 5,16.1,11.2,13.0,306.0
FIAT,DUCATO PANORAMA 2.0L 4X4,MFT2413MS172,2413MS172,2413M172,244ATWPA18,ES,10,81.0,M 5,16.3,11.4,13.2,311.0
FIAT,DUCATO PANORAMA 11C 2.0JTD,MFT5213MX152,5213MX152,5213M152,244AAMPA02,GO,7,62.0,M 5,10.6,8.1,9.0,239.0
FIAT,DUCATO PANORAMA 15M 2.3JTD,MFT5413MJ154,5413MJ154,5413M154,244ASMPA04,GO,8,81.0,M 5,9.0,7.7,8.1,216.0
FIAT,DUCATO PANORAMA 15M 2.3JTD 4X4,MFT5413MS163,5413MS163,5413M163,244BSMPB12,GO,8,81.0,M 5,9.2,8.0,8.4,223.0
FIAT,DUCATO PANORAMA 11C 2.8JTD,MFT5513MV156,5513MV156,5513M156,244APMPA06,GO,10,93.5,M 5,10.9,8.8,9.6,254.0
FIAT,DUCATO PANORAMA 15M 2.8JTD,MFT5513M5166,5513M5166,5513M166,244BPMPB14,GO,10,93.5,M 5,11.1,9.0,9.8,261.0
FIAT,DUCATO PANORAMA 4X4,MFT6513MF173,6513MF173,6513M173,244APWPA19,GO,10,93.5,M 5,11.1,9.0,9.8,261.0
FIAT,DUCATO PANORAMA 11C 2.8JTD BVA,MFT7513M2157,7513M2157,7513M157,244APAPA07,GO,11,93.5,A 4,13.7,10.0,11.3,301.0
FIAT,DUCATO PANORAMA 15M 2.8JTD BVA,MFT7513MC167,7513MC167,7513M167,244BPAPB15,GO,11,93.5,A 4,13.9,10.2,11.5,307.0
FIAT,MAREA WEEKEND 100,MFT1304DR968,1304DR968,1304D968,185BXR1A26,ES,7,76.0,M 5,11.3,6.5,8.2,195.0
FIAT,MAREA WEEKEND 155,MFT1604D1973,1604D1973,1604D973,185BXS1A30,ES,10,110.0,M 5,13.8,7.7,9.9,237.0
FIAT,MAREA WEEKEND JTD,MFT5404DA990,5404DA990,5404D990,185BXT1A32,GO,6,81.0,M 5,7.2,4.5,5.5,146.0
FIAT,MAREA WEEKEND JTD,MFT5414DJ063,5414DJ063,5414D063,185BXT1A32B,GO,6,81.0,M 5,7.2,4.5,5.5,146.0
FIAT,MULTIPLA 100,MFT1302T1966,1302T1966,1302T966,186AXC1A02,ES,7,76.0,M 5,11.1,7.2,8.6,205.0
FIAT,MULTIPLA 100 16V SX,MFT1312TH194,1312TH194,1312T194,186AXC1A02B,ES,7,76.0,M 5,11.1,7.2,8.6,205.0
FIAT,MULTIPLA BIPOWER,MFT9212T0138,9212T0138,9212T138,186AMC1A00,ES/GN,6,76.0,M 5,11.5,7.5,9.0,214.0
FIAT,MULTIPLA BIPOWER,MFT9212TB149,9212TB149,9212T149,186AMC1A00B,ES/GN,6,76.0,M 5,11.9,7.6,9.2,218.0
FIAT,MULTIPLA GPL,MFT9312T7196,9312T7196,9312T196,186AGB1A05,ES/GP,7,76.0,M 5,11.4,7.4,8.9,211.0
FIAT,MULTIPLA BLUPOWER,MFT9212T1139,9212T1139,9212T139,186AMA1A01,GN,6,70.0,M 5,11.0,7.1,8.5,162.0
FIAT,MULTIPLA BIPOWER,MFT9212T0138,9212T0138,9212T138,186AMC1A00,GN/GS,6,68.0,M 5,11.3,7.3,8.8,167.0
FIAT,MULTIPLA BIPOWER,MFT9212TB149,9212TB149,9212T149,186AMC1A00B,GN/GS,6,68.0,M 5,11.7,7.4,9.0,171.0
FIAT,MULTIPLA JTD,MFT5402TQ994,5402TQ994,5402T994,186AXD1A03,GO,7,81.0,M 5,8.0,5.5,6.4,170.0
FIAT,MULTIPLA JTD 115 ELX,MFT5412T4195,5412T4195,5412T195,186AXE1A04,GO,7,85.0,M 5,8.0,5.5,6.4,170.0
FIAT,MULTIPLA GPL,MFT9312T7196,9312T7196,9312T196,186AGB1A05,GP/ES,7,76.0,M 5,14.2,9.3,11.1,179.0
FIAT,PALIO WEEKEND 1.2L,MFT1004R3960,1004R3960,1004R960,178DYA1A05,ES,5,44.0,M 5,9.0,5.5,6.8,161.0
FIAT,PALIO WEEKEND 1.2L,MFT1014RJ066,1014RJ066,1014R066,178DYA1A05B,ES,5,44.0,M 5,9.0,5.5,6.8,161.0
FIAT,PALIO WEEKEND 1.2L,MFT1014R7187,1014R7187,1014R187,178DYA1A05C,ES,5,44.0,M 5,8.9,5.9,7.0,166.0
FIAT,PALIO WEEKEND 1.6L 16V CLIM,MFT1304RY961,1304RY961,1304R961,178DYC1A06,ES,7,76.0,M 5,11.5,6.0,8.0,190.0
FIAT,PALIO WEEKEND 1.6L 16V CLIM,MFT1314RE067,1314RE067,1314R067,178DYC1A06B,ES,7,76.0,M 5,11.5,6.0,8.0,190.0
FIAT,PALIO WEEKEND 1.6L 16V CLIM,MFT1314R2188,1314R2188,1314R188,178DYC1A06C,ES,7,76.0,M 5,11.7,6.1,8.1,193.0
FIAT,PALIO WEEKEND 1.9D,MFT5004RR997,5004RR997,5004R997,178DYD1A07,GO,5,46.0,M 5,8.7,5.2,6.5,172.0
FIAT,PALIO WEEKEND 1.9D,MFT5014RX068,5014RX068,5014R068,178DYD1A07B,GO,5,46.0,M 5,8.7,5.2,6.5,172.0
FIAT,PALIO WEEKEND 1.9D,MFT5014RL189,5014RL189,5014R189,178DYD1A07C,GO,5,46.0,M 5,8.7,5.3,6.5,173.0
FIAT,PANDA 1100,MFT1001EU995,1001EU995,1001E995,141AW53A04,ES,4,40.0,M 5,8.3,5.3,6.4,152.0
